Gene_num,Gene_name,NodeType,Textual_gene_name
3964,SLC8A2-METH,Gene-METH,SLC8A2 promoter
3965,SLC8A3-METH,Gene-METH,SLC8A3 promoter
3966,SLC9A1-METH,Gene-METH,SLC9A1 promoter
3967,SMAD1-METH,Gene-METH,SMAD1 promoter
3968,SMAD2-METH,Gene-METH,SMAD2 promoter
3969,SMAD3-METH,Gene-METH,SMAD3 promoter
3970,SMAD4-METH,Gene-METH,SMAD4 promoter
3971,SMAD5-METH,Gene-METH,SMAD5 promoter
3972,SMAD6-METH,Gene-METH,SMAD6 promoter
3973,SMAD7-METH,Gene-METH,SMAD7 promoter
3974,SMAD9-METH,Gene-METH,SMAD9 promoter
3975,SMO-METH,Gene-METH,SMO promoter
3976,SMPD1-METH,Gene-METH,SMPD1 promoter
3977,SMPD2-METH,Gene-METH,SMPD2 promoter
3978,SMURF1-METH,Gene-METH,SMURF1 promoter
3979,SMURF2-METH,Gene-METH,SMURF2 promoter
3980,SNAI2-METH,Gene-METH,SNAI2 promoter
3981,SNW1-METH,Gene-METH,SNW1 promoter
3982,SOCS1-METH,Gene-METH,SOCS1 promoter
3983,SOCS2-METH,Gene-METH,SOCS2 promoter
3984,SOCS3-METH,Gene-METH,SOCS3 promoter
3985,SOCS4-METH,Gene-METH,SOCS4 promoter
3986,SOCS5-METH,Gene-METH,SOCS5 promoter
3987,SOCS6-METH,Gene-METH,SOCS6 promoter
3988,SOCS7-METH,Gene-METH,SOCS7 promoter
3989,SOD2-METH,Gene-METH,SOD2 promoter
3990,SORBS1-METH,Gene-METH,SORBS1 promoter
3991,SORT1-METH,Gene-METH,SORT1 promoter
3992,SOS1-METH,Gene-METH,SOS1 promoter
3993,SOS2-METH,Gene-METH,SOS2 promoter
3994,SOST-METH,Gene-METH,SOST promoter
3995,SOX17-METH,Gene-METH,SOX17 promoter
3996,SOX2-METH,Gene-METH,SOX2 promoter
3997,SOX9-METH,Gene-METH,SOX9 promoter
3998,SP1-METH,Gene-METH,SP1 promoter
3999,SPHK1-METH,Gene-METH,SPHK1 promoter
4000,SPHK2-METH,Gene-METH,SPHK2 promoter
4001,SPOP-METH,Gene-METH,SPOP promoter
4002,SPOPL-METH,Gene-METH,SPOPL promoter
4003,SPP1-METH,Gene-METH,SPP1 promoter
4004,SRC-METH,Gene-METH,SRC promoter
4005,SREBF1-METH,Gene-METH,SREBF1 promoter
4006,SRF-METH,Gene-METH,SRF promoter
4007,SRSF1-METH,Gene-METH,SRSF1 promoter
4008,SST-METH,Gene-METH,SST promoter
4009,SSTR1-METH,Gene-METH,SSTR1 promoter
4010,SSTR2-METH,Gene-METH,SSTR2 promoter
4011,SSTR5-METH,Gene-METH,SSTR5 promoter
4012,STAM-METH,Gene-METH,STAM promoter
4013,STAM2-METH,Gene-METH,STAM2 promoter
4014,STAT1-METH,Gene-METH,STAT1 promoter
4015,STAT2-METH,Gene-METH,STAT2 promoter
4016,STAT3-METH,Gene-METH,STAT3 promoter
4017,STAT4-METH,Gene-METH,STAT4 promoter
4018,STAT5A-METH,Gene-METH,STAT5A promoter
4019,STAT5B-METH,Gene-METH,STAT5B promoter
4020,STAT6-METH,Gene-METH,STAT6 promoter
4021,STEAP3-METH,Gene-METH,STEAP3 promoter
4022,STIM1-METH,Gene-METH,STIM1 promoter
4023,STIM2-METH,Gene-METH,STIM2 promoter
4024,STK11-METH,Gene-METH,STK11 promoter
4025,STK3-METH,Gene-METH,STK3 promoter
4026,STK4-METH,Gene-METH,STK4 promoter
4027,STMN1-METH,Gene-METH,STMN1 promoter
4028,STRADA-METH,Gene-METH,STRADA promoter
4029,STRADB-METH,Gene-METH,STRADB promoter
4030,SUCNR1-METH,Gene-METH,SUCNR1 promoter
4031,SUFU-METH,Gene-METH,SUFU promoter
4032,SUGT1-METH,Gene-METH,SUGT1 promoter
4033,SYK-METH,Gene-METH,SYK promoter
4034,SYNGAP1-METH,Gene-METH,SYNGAP1 promoter
4035,TAB1-METH,Gene-METH,TAB1 promoter
4036,TAB2-METH,Gene-METH,TAB2 promoter
4037,TAB3-METH,Gene-METH,TAB3 promoter
4038,TACR1-METH,Gene-METH,TACR1 promoter
4039,TACR2-METH,Gene-METH,TACR2 promoter
4040,TACR3-METH,Gene-METH,TACR3 promoter
4041,TANK-METH,Gene-METH,TANK promoter
4042,TAOK1-METH,Gene-METH,TAOK1 promoter
4043,TAOK2-METH,Gene-METH,TAOK2 promoter
4044,TAOK3-METH,Gene-METH,TAOK3 promoter
4045,TBC1D1-METH,Gene-METH,TBC1D1 promoter
4046,TBC1D4-METH,Gene-METH,TBC1D4 promoter
4047,TBC1D7-METH,Gene-METH,TBC1D7 promoter
4048,TBK1-METH,Gene-METH,TBK1 promoter
4049,TBKBP1-METH,Gene-METH,TBKBP1 promoter
4050,TBL1X-METH,Gene-METH,TBL1X promoter
4051,TBL1XR1-METH,Gene-METH,TBL1XR1 promoter
4052,TBL1Y-METH,Gene-METH,TBL1Y promoter
4053,TBX3-METH,Gene-METH,TBX3 promoter
4054,TBXA2R-METH,Gene-METH,TBXA2R promoter
4055,TCF3-METH,Gene-METH,TCF3 promoter
4056,TCF7-METH,Gene-METH,TCF7 promoter
4057,TCF7L1-METH,Gene-METH,TCF7L1 promoter
4058,TCF7L2-METH,Gene-METH,TCF7L2 promoter
4059,TCL1A-METH,Gene-METH,TCL1A promoter
4060,TCL1B-METH,Gene-METH,TCL1B promoter
4061,TEAD1-METH,Gene-METH,TEAD1 promoter
4062,TEAD2-METH,Gene-METH,TEAD2 promoter
4063,TEAD3-METH,Gene-METH,TEAD3 promoter
4064,TEAD4-METH,Gene-METH,TEAD4 promoter
4065,TEC-METH,Gene-METH,TEC promoter
4066,TEK-METH,Gene-METH,TEK promoter
4067,TELO2-METH,Gene-METH,TELO2 promoter
4068,TF-METH,Gene-METH,TF promoter
4069,TFAM-METH,Gene-METH,TFAM promoter
4070,TFDP1-METH,Gene-METH,TFDP1 promoter
4071,TFF1-METH,Gene-METH,TFF1 promoter
4072,TFRC-METH,Gene-METH,TFRC promoter
4073,TGFA-METH,Gene-METH,TGFA promoter
4074,TGFB1-METH,Gene-METH,TGFB1 promoter
4075,TGFB2-METH,Gene-METH,TGFB2 promoter
4076,TGFB3-METH,Gene-METH,TGFB3 promoter
4077,TGFBR1-METH,Gene-METH,TGFBR1 promoter
4078,TGFBR2-METH,Gene-METH,TGFBR2 promoter
4079,TGIF1-METH,Gene-METH,TGIF1 promoter
4080,TGIF2-METH,Gene-METH,TGIF2 promoter
4081,TH-METH,Gene-METH,TH promoter
4082,THBD-METH,Gene-METH,THBD promoter
4083,THBS1-METH,Gene-METH,THBS1 promoter
4084,THBS2-METH,Gene-METH,THBS2 promoter
4085,THBS3-METH,Gene-METH,THBS3 promoter
4086,THBS4-METH,Gene-METH,THBS4 promoter
4087,THEM4-METH,Gene-METH,THEM4 promoter
4088,THPO-METH,Gene-METH,THPO promoter
4089,THRA-METH,Gene-METH,THRA promoter
4090,THRB-METH,Gene-METH,THRB promoter
4091,TIAM1-METH,Gene-METH,TIAM1 promoter
4092,TICAM1-METH,Gene-METH,TICAM1 promoter
4093,TICAM2-METH,Gene-METH,TICAM2 promoter
4094,TIMP1-METH,Gene-METH,TIMP1 promoter
4095,TIRAP-METH,Gene-METH,TIRAP promoter
4096,TKFC-METH,Gene-METH,TKFC promoter
4097,TLE1-METH,Gene-METH,TLE1 promoter
4098,TLE2-METH,Gene-METH,TLE2 promoter
4099,TLE3-METH,Gene-METH,TLE3 promoter
4100,TLE4-METH,Gene-METH,TLE4 promoter
4101,TLE6-METH,Gene-METH,TLE6 promoter
4102,TLN1-METH,Gene-METH,TLN1 promoter
4103,TLN2-METH,Gene-METH,TLN2 promoter
4104,TLR1-METH,Gene-METH,TLR1 promoter
4105,TLR2-METH,Gene-METH,TLR2 promoter
4106,TLR3-METH,Gene-METH,TLR3 promoter
4107,TLR4-METH,Gene-METH,TLR4 promoter
4108,TLR5-METH,Gene-METH,TLR5 promoter
4109,TLR6-METH,Gene-METH,TLR6 promoter
4110,TLR7-METH,Gene-METH,TLR7 promoter
4111,TLR8-METH,Gene-METH,TLR8 promoter
4112,TLR9-METH,Gene-METH,TLR9 promoter
4113,TNC-METH,Gene-METH,TNC promoter
4114,TNF-METH,Gene-METH,TNF promoter
4115,TNFAIP3-METH,Gene-METH,TNFAIP3 promoter
4116,TNFRSF10A-METH,Gene-METH,TNFRSF10A promoter
4117,TNFRSF10B-METH,Gene-METH,TNFRSF10B promoter
4118,TNFRSF11A-METH,Gene-METH,TNFRSF11A promoter
4119,TNFRSF13C-METH,Gene-METH,TNFRSF13C promoter
4120,TNFRSF1A-METH,Gene-METH,TNFRSF1A promoter
4121,TNFRSF1B-METH,Gene-METH,TNFRSF1B promoter
4122,TNFSF10-METH,Gene-METH,TNFSF10 promoter
4123,TNFSF11-METH,Gene-METH,TNFSF11 promoter
4124,TNFSF13B-METH,Gene-METH,TNFSF13B promoter
4125,TNFSF14-METH,Gene-METH,TNFSF14 promoter
4126,TNN-METH,Gene-METH,TNN promoter
4127,TNNC1-METH,Gene-METH,TNNC1 promoter
4128,TNNC2-METH,Gene-METH,TNNC2 promoter
4129,TNNI3-METH,Gene-METH,TNNI3 promoter
4130,TNR-METH,Gene-METH,TNR promoter
4131,TNXB-METH,Gene-METH,TNXB promoter
4132,TOLLIP-METH,Gene-METH,TOLLIP promoter
4133,TP53-METH,Gene-METH,TP53 promoter
4134,TP53AIP1-METH,Gene-METH,TP53AIP1 promoter
4135,TP53BP1-METH,Gene-METH,TP53BP1 promoter
4136,TP53BP2-METH,Gene-METH,TP53BP2 promoter
4137,TP53I3-METH,Gene-METH,TP53I3 promoter
4138,TP73-METH,Gene-METH,TP73 promoter
4139,TPCN1-METH,Gene-METH,TPCN1 promoter
4140,TPCN2-METH,Gene-METH,TPCN2 promoter
4141,TRADD-METH,Gene-METH,TRADD promoter
4142,TRAF1-METH,Gene-METH,TRAF1 promoter
4143,TRAF2-METH,Gene-METH,TRAF2 promoter
4144,TRAF3-METH,Gene-METH,TRAF3 promoter
4145,TRAF3IP2-METH,Gene-METH,TRAF3IP2 promoter
4146,TRAF4-METH,Gene-METH,TRAF4 promoter
4147,TRAF5-METH,Gene-METH,TRAF5 promoter
4148,TRAF6-METH,Gene-METH,TRAF6 promoter
4149,TRDN-METH,Gene-METH,TRDN promoter
4150,TRHR-METH,Gene-METH,TRHR promoter
4151,TRIM25-METH,Gene-METH,TRIM25 promoter
4152,TRIP10-METH,Gene-METH,TRIP10 promoter
4153,TRIP6-METH,Gene-METH,TRIP6 promoter
4154,TRPC6-METH,Gene-METH,TRPC6 promoter
4155,TRPM2-METH,Gene-METH,TRPM2 promoter
4156,TSC1-METH,Gene-METH,TSC1 promoter
4157,TSC2-METH,Gene-METH,TSC2 promoter
4158,TSHB-METH,Gene-METH,TSHB promoter
4159,TSHR-METH,Gene-METH,TSHR promoter
4160,TSLP-METH,Gene-METH,TSLP promoter
4161,TTI1-METH,Gene-METH,TTI1 promoter
4162,TXN-METH,Gene-METH,TXN promoter
4163,TXN2-METH,Gene-METH,TXN2 promoter
4164,TXNIP-METH,Gene-METH,TXNIP promoter
4165,TYK2-METH,Gene-METH,TYK2 promoter
4166,UBC-METH,Gene-METH,UBC promoter
4167,UCP1-METH,Gene-METH,UCP1 promoter
4168,ULK1-METH,Gene-METH,ULK1 promoter
4169,ULK2-METH,Gene-METH,ULK2 promoter
4170,USP25-METH,Gene-METH,USP25 promoter
4171,USP7-METH,Gene-METH,USP7 promoter
4172,VANGL1-METH,Gene-METH,VANGL1 promoter
4173,VANGL2-METH,Gene-METH,VANGL2 promoter
4174,VASP-METH,Gene-METH,VASP promoter
4175,VAV1-METH,Gene-METH,VAV1 promoter
4176,VAV2-METH,Gene-METH,VAV2 promoter
4177,VAV3-METH,Gene-METH,VAV3 promoter
4178,VCAM1-METH,Gene-METH,VCAM1 promoter
4179,VDAC1-METH,Gene-METH,VDAC1 promoter
4180,VDAC2-METH,Gene-METH,VDAC2 promoter
4181,VDAC3-METH,Gene-METH,VDAC3 promoter
4182,VEGFA-METH,Gene-METH,VEGFA promoter
4183,VEGFB-METH,Gene-METH,VEGFB promoter
4184,VEGFC-METH,Gene-METH,VEGFC promoter
4185,VEGFD-METH,Gene-METH,VEGFD promoter
4186,VHL-METH,Gene-METH,VHL promoter
4187,VIP-METH,Gene-METH,VIP promoter
4188,VIPR2-METH,Gene-METH,VIPR2 promoter
4189,VTN-METH,Gene-METH,VTN promoter
4190,VWF-METH,Gene-METH,VWF promoter
4191,WAS-METH,Gene-METH,WAS promoter
4192,WDR24-METH,Gene-METH,WDR24 promoter
4193,WDR59-METH,Gene-METH,WDR59 promoter
4194,WIF1-METH,Gene-METH,WIF1 promoter
4195,WNT1-METH,Gene-METH,WNT1 promoter
4196,WNT10A-METH,Gene-METH,WNT10A promoter
4197,WNT10B-METH,Gene-METH,WNT10B promoter
4198,WNT11-METH,Gene-METH,WNT11 promoter
4199,WNT16-METH,Gene-METH,WNT16 promoter
4200,WNT2-METH,Gene-METH,WNT2 promoter
4201,WNT2B-METH,Gene-METH,WNT2B promoter
4202,WNT3-METH,Gene-METH,WNT3 promoter
4203,WNT3A-METH,Gene-METH,WNT3A promoter
4204,WNT4-METH,Gene-METH,WNT4 promoter
4205,WNT5A-METH,Gene-METH,WNT5A promoter
4206,WNT5B-METH,Gene-METH,WNT5B promoter
4207,WNT6-METH,Gene-METH,WNT6 promoter
4208,WNT7A-METH,Gene-METH,WNT7A promoter
4209,WNT7B-METH,Gene-METH,WNT7B promoter
4210,WNT8A-METH,Gene-METH,WNT8A promoter
4211,WNT8B-METH,Gene-METH,WNT8B promoter
4212,WNT9A-METH,Gene-METH,WNT9A promoter
4213,WNT9B-METH,Gene-METH,WNT9B promoter
4214,WTIP-METH,Gene-METH,WTIP promoter
4215,WWC1-METH,Gene-METH,WWC1 promoter
4216,WWTR1-METH,Gene-METH,WWTR1 promoter
4217,XCL1-METH,Gene-METH,XCL1 promoter
4218,XCL2-METH,Gene-METH,XCL2 promoter
4219,XCR1-METH,Gene-METH,XCR1 promoter
4220,XIAP-METH,Gene-METH,XIAP promoter
4221,YAP1-METH,Gene-METH,YAP1 promoter
4222,YWHAB-METH,Gene-METH,YWHAB promoter
4223,YWHAE-METH,Gene-METH,YWHAE promoter
4224,YWHAG-METH,Gene-METH,YWHAG promoter
4225,YWHAH-METH,Gene-METH,YWHAH promoter
4226,YWHAQ-METH,Gene-METH,YWHAQ promoter
4227,YWHAZ-METH,Gene-METH,YWHAZ promoter
4228,ZAP70-METH,Gene-METH,ZAP70 promoter
4229,ZFYVE16-METH,Gene-METH,ZFYVE16 promoter
4230,ZFYVE9-METH,Gene-METH,ZFYVE9 promoter
4231,ZMAT3-METH,Gene-METH,ZMAT3 promoter
4232,ZNF274-METH,Gene-METH,ZNF274 promoter
4233,ZNRF3-METH,Gene-METH,ZNRF3 promoter
4234,ABL1-PROT,Gene-PROT,ABL1 protein
4235,ABL2-PROT,Gene-PROT,ABL2 protein
4236,ACAA1-PROT,Gene-PROT,ACAA1 protein
4237,ACACA-PROT,Gene-PROT,ACACA protein
4238,ACACB-PROT,Gene-PROT,ACACB protein
4239,ACADL-PROT,Gene-PROT,ACADL protein
4240,ACADM-PROT,Gene-PROT,ACADM protein
4241,ACOX1-PROT,Gene-PROT,ACOX1 protein
4242,ACOX2-PROT,Gene-PROT,ACOX2 protein
4243,ACOX3-PROT,Gene-PROT,ACOX3 protein
4244,ACSBG1-PROT,Gene-PROT,ACSBG1 protein
4245,ACSBG2-PROT,Gene-PROT,ACSBG2 protein
4246,ACSL1-PROT,Gene-PROT,ACSL1 protein
4247,ACSL3-PROT,Gene-PROT,ACSL3 protein
4248,ACSL4-PROT,Gene-PROT,ACSL4 protein
4249,ACSL5-PROT,Gene-PROT,ACSL5 protein
4250,ACSL6-PROT,Gene-PROT,ACSL6 protein
4251,ACTA2-PROT,Gene-PROT,ACTA2 protein
4252,ACTB-PROT,Gene-PROT,ACTB protein
4253,ACTG1-PROT,Gene-PROT,ACTG1 protein
4254,ACVR1-PROT,Gene-PROT,ACVR1 protein
4255,ACVR1B-PROT,Gene-PROT,ACVR1B protein
4256,ACVR1C-PROT,Gene-PROT,ACVR1C protein
4257,ACVR2A-PROT,Gene-PROT,ACVR2A protein
4258,ACVR2B-PROT,Gene-PROT,ACVR2B protein
4259,ADAM17-PROT,Gene-PROT,ADAM17 protein
4260,ADCY1-PROT,Gene-PROT,ADCY1 protein
4261,ADCY10-PROT,Gene-PROT,ADCY10 protein
4262,ADCY2-PROT,Gene-PROT,ADCY2 protein
4263,ADCY3-PROT,Gene-PROT,ADCY3 protein
4264,ADCY4-PROT,Gene-PROT,ADCY4 protein
4265,ADCY5-PROT,Gene-PROT,ADCY5 protein
4266,ADCY6-PROT,Gene-PROT,ADCY6 protein
4267,ADCY7-PROT,Gene-PROT,ADCY7 protein
4268,ADCY8-PROT,Gene-PROT,ADCY8 protein
4269,ADCY9-PROT,Gene-PROT,ADCY9 protein
4270,ADCYAP1-PROT,Gene-PROT,ADCYAP1 protein
4271,ADCYAP1R1-PROT,Gene-PROT,ADCYAP1R1 protein
4272,ADGRB1-PROT,Gene-PROT,ADGRB1 protein
4273,ADIPOQ-PROT,Gene-PROT,ADIPOQ protein
4274,ADIPOR1-PROT,Gene-PROT,ADIPOR1 protein
4275,ADIPOR2-PROT,Gene-PROT,ADIPOR2 protein
4276,ADORA1-PROT,Gene-PROT,ADORA1 protein
4277,ADORA2A-PROT,Gene-PROT,ADORA2A protein
4278,ADORA2B-PROT,Gene-PROT,ADORA2B protein
4279,ADORA3-PROT,Gene-PROT,ADORA3 protein
4280,ADRA1A-PROT,Gene-PROT,ADRA1A protein
4281,ADRA1B-PROT,Gene-PROT,ADRA1B protein
4282,ADRA1D-PROT,Gene-PROT,ADRA1D protein
4283,ADRA2A-PROT,Gene-PROT,ADRA2A protein
4284,ADRA2B-PROT,Gene-PROT,ADRA2B protein
4285,ADRA2C-PROT,Gene-PROT,ADRA2C protein
4286,ADRB1-PROT,Gene-PROT,ADRB1 protein
4287,ADRB2-PROT,Gene-PROT,ADRB2 protein
4288,ADRB3-PROT,Gene-PROT,ADRB3 protein
4289,AFP-PROT,Gene-PROT,AFP protein
4290,AGAP2-PROT,Gene-PROT,AGAP2 protein
4291,AGER-PROT,Gene-PROT,AGER protein
4292,AGRP-PROT,Gene-PROT,AGRP protein
4293,AGT-PROT,Gene-PROT,AGT protein
4294,AGTR1-PROT,Gene-PROT,AGTR1 protein
4295,AIFM2-PROT,Gene-PROT,AIFM2 protein
4296,AIM2-PROT,Gene-PROT,AIM2 protein
4297,AJUBA-PROT,Gene-PROT,AJUBA protein
4298,AKT1-PROT,Gene-PROT,AKT1 protein
4299,AKT1S1-PROT,Gene-PROT,AKT1S1 protein
4300,AKT2-PROT,Gene-PROT,AKT2 protein
4301,AKT3-PROT,Gene-PROT,AKT3 protein
4302,ALDOA-PROT,Gene-PROT,ALDOA protein
4303,ALDOB-PROT,Gene-PROT,ALDOB protein
4304,ALDOC-PROT,Gene-PROT,ALDOC protein
4305,AMH-PROT,Gene-PROT,AMH protein
4306,AMHR2-PROT,Gene-PROT,AMHR2 protein
4307,AMOT-PROT,Gene-PROT,AMOT protein
4308,ANAPC5-PROT,Gene-PROT,ANAPC5 protein
4309,ANGPT1-PROT,Gene-PROT,ANGPT1 protein
4310,ANGPT2-PROT,Gene-PROT,ANGPT2 protein
4311,ANGPT4-PROT,Gene-PROT,ANGPT4 protein
4312,ANGPTL4-PROT,Gene-PROT,ANGPTL4 protein
4313,AOX1-PROT,Gene-PROT,AOX1 protein
4314,APAF1-PROT,Gene-PROT,APAF1 protein
4315,APBB1IP-PROT,Gene-PROT,APBB1IP protein
4316,APC-PROT,Gene-PROT,APC protein
4317,APC2-PROT,Gene-PROT,APC2 protein
4318,APH1A-PROT,Gene-PROT,APH1A protein
4319,APH1B-PROT,Gene-PROT,APH1B protein
4320,APLN-PROT,Gene-PROT,APLN protein
4321,APLNR-PROT,Gene-PROT,APLNR protein
4322,APOA1-PROT,Gene-PROT,APOA1 protein
4323,APOA2-PROT,Gene-PROT,APOA2 protein
4324,APOA5-PROT,Gene-PROT,APOA5 protein
4325,APOC3-PROT,Gene-PROT,APOC3 protein
4326,AQP7-PROT,Gene-PROT,AQP7 protein
4327,ARAF-PROT,Gene-PROT,ARAF protein
4328,ARAP3-PROT,Gene-PROT,ARAP3 protein
4329,AREG-PROT,Gene-PROT,AREG protein
4330,ARF1-PROT,Gene-PROT,ARF1 protein
4331,ARF6-PROT,Gene-PROT,ARF6 protein
4332,ARHGDIA-PROT,Gene-PROT,ARHGDIA protein
4333,ARHGDIB-PROT,Gene-PROT,ARHGDIB protein
4334,ARHGDIG-PROT,Gene-PROT,ARHGDIG protein
4335,ARHGEF12-PROT,Gene-PROT,ARHGEF12 protein
4336,ARNT-PROT,Gene-PROT,ARNT protein
4337,ARRB1-PROT,Gene-PROT,ARRB1 protein
4338,ARRB2-PROT,Gene-PROT,ARRB2 protein
4339,ASPH-PROT,Gene-PROT,ASPH protein
4340,ATF2-PROT,Gene-PROT,ATF2 protein
4341,ATF4-PROT,Gene-PROT,ATF4 protein
4342,ATF6B-PROT,Gene-PROT,ATF6B protein
4343,ATG12-PROT,Gene-PROT,ATG12 protein
4344,ATG16L1-PROT,Gene-PROT,ATG16L1 protein
4345,ATG5-PROT,Gene-PROT,ATG5 protein
4346,ATM-PROT,Gene-PROT,ATM protein
4347,ATP1A1-PROT,Gene-PROT,ATP1A1 protein
4348,ATP1A2-PROT,Gene-PROT,ATP1A2 protein
4349,ATP1A3-PROT,Gene-PROT,ATP1A3 protein
4350,ATP1A4-PROT,Gene-PROT,ATP1A4 protein
4351,ATP1B1-PROT,Gene-PROT,ATP1B1 protein
4352,ATP1B2-PROT,Gene-PROT,ATP1B2 protein
4353,ATP1B3-PROT,Gene-PROT,ATP1B3 protein
4354,ATP1B4-PROT,Gene-PROT,ATP1B4 protein
4355,ATP2A1-PROT,Gene-PROT,ATP2A1 protein
4356,ATP2A2-PROT,Gene-PROT,ATP2A2 protein
4357,ATP2A3-PROT,Gene-PROT,ATP2A3 protein
4358,ATP2B1-PROT,Gene-PROT,ATP2B1 protein
4359,ATP2B2-PROT,Gene-PROT,ATP2B2 protein
4360,ATP2B3-PROT,Gene-PROT,ATP2B3 protein
4361,ATP2B4-PROT,Gene-PROT,ATP2B4 protein
4362,ATP6V1A-PROT,Gene-PROT,ATP6V1A protein
4363,ATP6V1B1-PROT,Gene-PROT,ATP6V1B1 protein
4364,ATP6V1B2-PROT,Gene-PROT,ATP6V1B2 protein
4365,ATP6V1C1-PROT,Gene-PROT,ATP6V1C1 protein
4366,ATP6V1C2-PROT,Gene-PROT,ATP6V1C2 protein
4367,ATP6V1D-PROT,Gene-PROT,ATP6V1D protein
4368,ATP6V1E1-PROT,Gene-PROT,ATP6V1E1 protein
4369,ATP6V1E2-PROT,Gene-PROT,ATP6V1E2 protein
4370,ATP6V1F-PROT,Gene-PROT,ATP6V1F protein
4371,ATP6V1G1-PROT,Gene-PROT,ATP6V1G1 protein
4372,ATP6V1G2-PROT,Gene-PROT,ATP6V1G2 protein
4373,ATP6V1G3-PROT,Gene-PROT,ATP6V1G3 protein
4374,ATP6V1H-PROT,Gene-PROT,ATP6V1H protein
4375,ATR-PROT,Gene-PROT,ATR protein
4376,ATXN1-PROT,Gene-PROT,ATXN1 protein
4377,ATXN1L-PROT,Gene-PROT,ATXN1L protein
4378,AVP-PROT,Gene-PROT,AVP protein
4379,AVPR1A-PROT,Gene-PROT,AVPR1A protein
4380,AVPR1B-PROT,Gene-PROT,AVPR1B protein
4381,AVPR2-PROT,Gene-PROT,AVPR2 protein
4382,AXIN1-PROT,Gene-PROT,AXIN1 protein
4383,AXIN2-PROT,Gene-PROT,AXIN2 protein
4384,AZI2-PROT,Gene-PROT,AZI2 protein
4385,BAD-PROT,Gene-PROT,BAD protein
4386,BAG4-PROT,Gene-PROT,BAG4 protein
4387,BAMBI-PROT,Gene-PROT,BAMBI protein
4388,BAX-PROT,Gene-PROT,BAX protein
4389,BBC3-PROT,Gene-PROT,BBC3 protein
4390,BCAR1-PROT,Gene-PROT,BCAR1 protein
4391,BCL10-PROT,Gene-PROT,BCL10 protein
4392,BCL2-PROT,Gene-PROT,BCL2 protein
4393,BCL2A1-PROT,Gene-PROT,BCL2A1 protein
4394,BCL2L1-PROT,Gene-PROT,BCL2L1 protein
4395,BCL2L11-PROT,Gene-PROT,BCL2L11 protein
4396,BCL3-PROT,Gene-PROT,BCL3 protein
4397,BCL6-PROT,Gene-PROT,BCL6 protein
4398,BDKRB1-PROT,Gene-PROT,BDKRB1 protein
4399,BDKRB2-PROT,Gene-PROT,BDKRB2 protein
4400,BDNF-PROT,Gene-PROT,BDNF protein
4401,BECN1-PROT,Gene-PROT,BECN1 protein
4402,BECN2-PROT,Gene-PROT,BECN2 protein
4403,BID-PROT,Gene-PROT,BID protein
4404,BIRC2-PROT,Gene-PROT,BIRC2 protein
4405,BIRC3-PROT,Gene-PROT,BIRC3 protein
4406,BIRC5-PROT,Gene-PROT,BIRC5 protein
4407,BLNK-PROT,Gene-PROT,BLNK protein
4408,BMP2-PROT,Gene-PROT,BMP2 protein
4409,BMP4-PROT,Gene-PROT,BMP4 protein
4410,BMP5-PROT,Gene-PROT,BMP5 protein
4411,BMP6-PROT,Gene-PROT,BMP6 protein
4412,BMP7-PROT,Gene-PROT,BMP7 protein
4413,BMP8A-PROT,Gene-PROT,BMP8A protein
4414,BMP8B-PROT,Gene-PROT,BMP8B protein
4415,BMPR1A-PROT,Gene-PROT,BMPR1A protein
4416,BMPR1B-PROT,Gene-PROT,BMPR1B protein
4417,BMPR2-PROT,Gene-PROT,BMPR2 protein
4418,BNIP3-PROT,Gene-PROT,BNIP3 protein
4419,BOC-PROT,Gene-PROT,BOC protein
4420,BRAF-PROT,Gene-PROT,BRAF protein
4421,BRAP-PROT,Gene-PROT,BRAP protein
4422,BRCA1-PROT,Gene-PROT,BRCA1 protein
4423,BRCC3-PROT,Gene-PROT,BRCC3 protein
4424,BTC-PROT,Gene-PROT,BTC protein
4425,BTK-PROT,Gene-PROT,BTK protein
4426,BTRC-PROT,Gene-PROT,BTRC protein
4427,CAB39-PROT,Gene-PROT,CAB39 protein
4428,CAB39L-PROT,Gene-PROT,CAB39L protein
4429,CACNA1A-PROT,Gene-PROT,CACNA1A protein
4430,CACNA1B-PROT,Gene-PROT,CACNA1B protein
4431,CACNA1C-PROT,Gene-PROT,CACNA1C protein
4432,CACNA1D-PROT,Gene-PROT,CACNA1D protein
4433,CACNA1E-PROT,Gene-PROT,CACNA1E protein
4434,CACNA1F-PROT,Gene-PROT,CACNA1F protein
4435,CACNA1G-PROT,Gene-PROT,CACNA1G protein
4436,CACNA1H-PROT,Gene-PROT,CACNA1H protein
4437,CACNA1I-PROT,Gene-PROT,CACNA1I protein
4438,CACNA1S-PROT,Gene-PROT,CACNA1S protein
4439,CACNA2D1-PROT,Gene-PROT,CACNA2D1 protein
4440,CACNA2D2-PROT,Gene-PROT,CACNA2D2 protein
4441,CACNA2D3-PROT,Gene-PROT,CACNA2D3 protein
4442,CACNA2D4-PROT,Gene-PROT,CACNA2D4 protein
4443,CACNB1-PROT,Gene-PROT,CACNB1 protein
4444,CACNB2-PROT,Gene-PROT,CACNB2 protein
4445,CACNB3-PROT,Gene-PROT,CACNB3 protein
4446,CACNB4-PROT,Gene-PROT,CACNB4 protein
4447,CACNG1-PROT,Gene-PROT,CACNG1 protein
4448,CACNG2-PROT,Gene-PROT,CACNG2 protein
