src,dest,EdgeType,Textual_edge_type
4887,5707,Gene-PROT-Gene-PROT,protein protein interaction
4887,5708,Gene-PROT-Gene-PROT,protein protein interaction
4887,5709,Gene-PROT-Gene-PROT,protein protein interaction
4887,5745,Gene-PROT-Gene-PROT,protein protein interaction
4887,5746,Gene-PROT-Gene-PROT,protein protein interaction
4887,5747,Gene-PROT-Gene-PROT,protein protein interaction
4887,5748,Gene-PROT-Gene-PROT,protein protein interaction
4887,5753,Gene-PROT-Gene-PROT,protein protein interaction
4887,5754,Gene-PROT-Gene-PROT,protein protein interaction
4887,6048,Gene-PROT-Gene-PROT,protein protein interaction
4887,6049,Gene-PROT-Gene-PROT,protein protein interaction
4887,6050,Gene-PROT-Gene-PROT,protein protein interaction
4887,6051,Gene-PROT-Gene-PROT,protein protein interaction
4887,6190,Gene-PROT-Gene-PROT,protein protein interaction
4887,6299,Gene-PROT-Gene-PROT,protein protein interaction
4887,6300,Gene-PROT-Gene-PROT,protein protein interaction
4887,6301,Gene-PROT-Gene-PROT,protein protein interaction
4887,6302,Gene-PROT-Gene-PROT,protein protein interaction
4888,654,Gene-TRAN-Gene-PROT,transcripting protein
4888,4755,Gene-PROT-Gene-PROT,protein protein interaction
4888,4819,Gene-PROT-Gene-PROT,protein protein interaction
4888,4975,Gene-PROT-Gene-PROT,protein protein interaction
4888,4976,Gene-PROT-Gene-PROT,protein protein interaction
4888,4977,Gene-PROT-Gene-PROT,protein protein interaction
4888,5260,Gene-PROT-Gene-PROT,protein protein interaction
4888,5703,Gene-PROT-Gene-PROT,protein protein interaction
4888,5704,Gene-PROT-Gene-PROT,protein protein interaction
4888,5705,Gene-PROT-Gene-PROT,protein protein interaction
4888,5706,Gene-PROT-Gene-PROT,protein protein interaction
4888,5707,Gene-PROT-Gene-PROT,protein protein interaction
4888,5708,Gene-PROT-Gene-PROT,protein protein interaction
4888,5709,Gene-PROT-Gene-PROT,protein protein interaction
4888,5711,Gene-PROT-Gene-PROT,protein protein interaction
4888,5712,Gene-PROT-Gene-PROT,protein protein interaction
4888,5869,Gene-PROT-Gene-PROT,protein protein interaction
4888,5870,Gene-PROT-Gene-PROT,protein protein interaction
4888,6048,Gene-PROT-Gene-PROT,protein protein interaction
4888,6049,Gene-PROT-Gene-PROT,protein protein interaction
4888,6050,Gene-PROT-Gene-PROT,protein protein interaction
4888,6051,Gene-PROT-Gene-PROT,protein protein interaction
4889,655,Gene-TRAN-Gene-PROT,transcripting protein
4889,6131,Gene-PROT-Gene-PROT,protein protein interaction
4889,6132,Gene-PROT-Gene-PROT,protein protein interaction
4889,6133,Gene-PROT-Gene-PROT,protein protein interaction
4889,6134,Gene-PROT-Gene-PROT,protein protein interaction
4889,6135,Gene-PROT-Gene-PROT,protein protein interaction
4889,6136,Gene-PROT-Gene-PROT,protein protein interaction
4889,6137,Gene-PROT-Gene-PROT,protein protein interaction
4890,656,Gene-TRAN-Gene-PROT,transcripting protein
4890,4902,Gene-PROT-Gene-PROT,protein protein interaction
4890,4903,Gene-PROT-Gene-PROT,protein protein interaction
4890,5986,Gene-PROT-Gene-PROT,protein protein interaction
4890,5987,Gene-PROT-Gene-PROT,protein protein interaction
4890,5988,Gene-PROT-Gene-PROT,protein protein interaction
4890,5989,Gene-PROT-Gene-PROT,protein protein interaction
4891,657,Gene-TRAN-Gene-PROT,transcripting protein
4891,5422,Gene-PROT-Gene-PROT,protein protein interaction
4892,658,Gene-TRAN-Gene-PROT,transcripting protein
4892,5422,Gene-PROT-Gene-PROT,protein protein interaction
4893,659,Gene-TRAN-Gene-PROT,transcripting protein
4893,5422,Gene-PROT-Gene-PROT,protein protein interaction
4894,660,Gene-TRAN-Gene-PROT,transcripting protein
4894,6107,Gene-PROT-Gene-PROT,protein protein interaction
4895,661,Gene-TRAN-Gene-PROT,transcripting protein
4895,6107,Gene-PROT-Gene-PROT,protein protein interaction
4896,662,Gene-TRAN-Gene-PROT,transcripting protein
4896,4309,Gene-PROT-Gene-PROT,protein protein interaction
4896,4310,Gene-PROT-Gene-PROT,protein protein interaction
4896,4311,Gene-PROT-Gene-PROT,protein protein interaction
4896,4329,Gene-PROT-Gene-PROT,protein protein interaction
4896,4336,Gene-PROT-Gene-PROT,protein protein interaction
4896,4400,Gene-PROT-Gene-PROT,protein protein interaction
4896,4644,Gene-PROT-Gene-PROT,protein protein interaction
4896,4645,Gene-PROT-Gene-PROT,protein protein interaction
4896,4646,Gene-PROT-Gene-PROT,protein protein interaction
4896,4649,Gene-PROT-Gene-PROT,protein protein interaction
4896,4795,Gene-PROT-Gene-PROT,protein protein interaction
4896,4796,Gene-PROT-Gene-PROT,protein protein interaction
4896,4797,Gene-PROT-Gene-PROT,protein protein interaction
4896,4798,Gene-PROT-Gene-PROT,protein protein interaction
4896,4799,Gene-PROT-Gene-PROT,protein protein interaction
4896,4800,Gene-PROT-Gene-PROT,protein protein interaction
4896,4825,Gene-PROT-Gene-PROT,protein protein interaction
4896,4832,Gene-PROT-Gene-PROT,protein protein interaction
4896,4866,Gene-PROT-Gene-PROT,protein protein interaction
4896,4867,Gene-PROT-Gene-PROT,protein protein interaction
4896,4868,Gene-PROT-Gene-PROT,protein protein interaction
4896,4869,Gene-PROT-Gene-PROT,protein protein interaction
4896,4870,Gene-PROT-Gene-PROT,protein protein interaction
4896,4871,Gene-PROT-Gene-PROT,protein protein interaction
4896,4872,Gene-PROT-Gene-PROT,protein protein interaction
4896,4873,Gene-PROT-Gene-PROT,protein protein interaction
4896,4874,Gene-PROT-Gene-PROT,protein protein interaction
4896,4875,Gene-PROT-Gene-PROT,protein protein interaction
4896,4876,Gene-PROT-Gene-PROT,protein protein interaction
4896,4877,Gene-PROT-Gene-PROT,protein protein interaction
4896,4878,Gene-PROT-Gene-PROT,protein protein interaction
4896,4879,Gene-PROT-Gene-PROT,protein protein interaction
4896,4880,Gene-PROT-Gene-PROT,protein protein interaction
4896,4881,Gene-PROT-Gene-PROT,protein protein interaction
4896,4882,Gene-PROT-Gene-PROT,protein protein interaction
4896,4883,Gene-PROT-Gene-PROT,protein protein interaction
4896,4898,Gene-PROT-Gene-PROT,protein protein interaction
4896,4955,Gene-PROT-Gene-PROT,protein protein interaction
4896,5009,Gene-PROT-Gene-PROT,protein protein interaction
4896,5064,Gene-PROT-Gene-PROT,protein protein interaction
4896,5068,Gene-PROT-Gene-PROT,protein protein interaction
4896,5142,Gene-PROT-Gene-PROT,protein protein interaction
4896,5144,Gene-PROT-Gene-PROT,protein protein interaction
4896,5217,Gene-PROT-Gene-PROT,protein protein interaction
4896,5232,Gene-PROT-Gene-PROT,protein protein interaction
4896,5298,Gene-PROT-Gene-PROT,protein protein interaction
4896,5517,Gene-PROT-Gene-PROT,protein protein interaction
4896,5565,Gene-PROT-Gene-PROT,protein protein interaction
4896,5609,Gene-PROT-Gene-PROT,protein protein interaction
4896,5610,Gene-PROT-Gene-PROT,protein protein interaction
4896,5659,Gene-PROT-Gene-PROT,protein protein interaction
4896,5660,Gene-PROT-Gene-PROT,protein protein interaction
4896,5661,Gene-PROT-Gene-PROT,protein protein interaction
4896,5662,Gene-PROT-Gene-PROT,protein protein interaction
4896,5685,Gene-PROT-Gene-PROT,protein protein interaction
4896,5745,Gene-PROT-Gene-PROT,protein protein interaction
4896,5746,Gene-PROT-Gene-PROT,protein protein interaction
4896,5747,Gene-PROT-Gene-PROT,protein protein interaction
4896,5748,Gene-PROT-Gene-PROT,protein protein interaction
4896,5753,Gene-PROT-Gene-PROT,protein protein interaction
4896,5754,Gene-PROT-Gene-PROT,protein protein interaction
4896,6048,Gene-PROT-Gene-PROT,protein protein interaction
4896,6049,Gene-PROT-Gene-PROT,protein protein interaction
4896,6050,Gene-PROT-Gene-PROT,protein protein interaction
4896,6051,Gene-PROT-Gene-PROT,protein protein interaction
4896,6190,Gene-PROT-Gene-PROT,protein protein interaction
4896,6299,Gene-PROT-Gene-PROT,protein protein interaction
4896,6300,Gene-PROT-Gene-PROT,protein protein interaction
4896,6301,Gene-PROT-Gene-PROT,protein protein interaction
4896,6302,Gene-PROT-Gene-PROT,protein protein interaction
4897,663,Gene-TRAN-Gene-PROT,transcripting protein
4897,4309,Gene-PROT-Gene-PROT,protein protein interaction
4897,4310,Gene-PROT-Gene-PROT,protein protein interaction
4897,4311,Gene-PROT-Gene-PROT,protein protein interaction
4897,4329,Gene-PROT-Gene-PROT,protein protein interaction
4897,4400,Gene-PROT-Gene-PROT,protein protein interaction
4897,4649,Gene-PROT-Gene-PROT,protein protein interaction
4897,4795,Gene-PROT-Gene-PROT,protein protein interaction
4897,4796,Gene-PROT-Gene-PROT,protein protein interaction
4897,4797,Gene-PROT-Gene-PROT,protein protein interaction
4897,4798,Gene-PROT-Gene-PROT,protein protein interaction
4897,4799,Gene-PROT-Gene-PROT,protein protein interaction
4897,4800,Gene-PROT-Gene-PROT,protein protein interaction
4897,4832,Gene-PROT-Gene-PROT,protein protein interaction
4897,4866,Gene-PROT-Gene-PROT,protein protein interaction
4897,4867,Gene-PROT-Gene-PROT,protein protein interaction
4897,4868,Gene-PROT-Gene-PROT,protein protein interaction
4897,4869,Gene-PROT-Gene-PROT,protein protein interaction
4897,4870,Gene-PROT-Gene-PROT,protein protein interaction
4897,4871,Gene-PROT-Gene-PROT,protein protein interaction
4897,4872,Gene-PROT-Gene-PROT,protein protein interaction
4897,4873,Gene-PROT-Gene-PROT,protein protein interaction
4897,4874,Gene-PROT-Gene-PROT,protein protein interaction
4897,4875,Gene-PROT-Gene-PROT,protein protein interaction
4897,4876,Gene-PROT-Gene-PROT,protein protein interaction
4897,4877,Gene-PROT-Gene-PROT,protein protein interaction
4897,4878,Gene-PROT-Gene-PROT,protein protein interaction
4897,4879,Gene-PROT-Gene-PROT,protein protein interaction
4897,4880,Gene-PROT-Gene-PROT,protein protein interaction
4897,4881,Gene-PROT-Gene-PROT,protein protein interaction
4897,4882,Gene-PROT-Gene-PROT,protein protein interaction
4897,4883,Gene-PROT-Gene-PROT,protein protein interaction
4897,4898,Gene-PROT-Gene-PROT,protein protein interaction
4897,5009,Gene-PROT-Gene-PROT,protein protein interaction
4897,5064,Gene-PROT-Gene-PROT,protein protein interaction
4897,5142,Gene-PROT-Gene-PROT,protein protein interaction
4897,5144,Gene-PROT-Gene-PROT,protein protein interaction
4897,5217,Gene-PROT-Gene-PROT,protein protein interaction
4897,5232,Gene-PROT-Gene-PROT,protein protein interaction
4897,5298,Gene-PROT-Gene-PROT,protein protein interaction
4897,5565,Gene-PROT-Gene-PROT,protein protein interaction
4897,5609,Gene-PROT-Gene-PROT,protein protein interaction
4897,5610,Gene-PROT-Gene-PROT,protein protein interaction
4897,5659,Gene-PROT-Gene-PROT,protein protein interaction
4897,5660,Gene-PROT-Gene-PROT,protein protein interaction
4897,5661,Gene-PROT-Gene-PROT,protein protein interaction
4897,5662,Gene-PROT-Gene-PROT,protein protein interaction
4897,5685,Gene-PROT-Gene-PROT,protein protein interaction
4897,6048,Gene-PROT-Gene-PROT,protein protein interaction
4897,6049,Gene-PROT-Gene-PROT,protein protein interaction
4897,6050,Gene-PROT-Gene-PROT,protein protein interaction
4897,6051,Gene-PROT-Gene-PROT,protein protein interaction
4897,6190,Gene-PROT-Gene-PROT,protein protein interaction
4897,6299,Gene-PROT-Gene-PROT,protein protein interaction
4897,6300,Gene-PROT-Gene-PROT,protein protein interaction
4897,6301,Gene-PROT-Gene-PROT,protein protein interaction
4897,6302,Gene-PROT-Gene-PROT,protein protein interaction
4898,664,Gene-TRAN-Gene-PROT,transcripting protein
4898,4650,Gene-PROT-Gene-PROT,protein protein interaction
4898,4801,Gene-PROT-Gene-PROT,protein protein interaction
4898,4826,Gene-PROT-Gene-PROT,protein protein interaction
4898,4829,Gene-PROT-Gene-PROT,protein protein interaction
4898,4830,Gene-PROT-Gene-PROT,protein protein interaction
4898,4831,Gene-PROT-Gene-PROT,protein protein interaction
4898,4884,Gene-PROT-Gene-PROT,protein protein interaction
4898,4885,Gene-PROT-Gene-PROT,protein protein interaction
4898,4886,Gene-PROT-Gene-PROT,protein protein interaction
4898,4887,Gene-PROT-Gene-PROT,protein protein interaction
4898,4896,Gene-PROT-Gene-PROT,protein protein interaction
4898,4897,Gene-PROT-Gene-PROT,protein protein interaction
4898,4899,Gene-PROT-Gene-PROT,protein protein interaction
4898,5143,Gene-PROT-Gene-PROT,protein protein interaction
4898,5220,Gene-PROT-Gene-PROT,protein protein interaction
4898,5293,Gene-PROT-Gene-PROT,protein protein interaction
4898,5297,Gene-PROT-Gene-PROT,protein protein interaction
4898,5494,Gene-PROT-Gene-PROT,protein protein interaction
4898,5566,Gene-PROT-Gene-PROT,protein protein interaction
4898,5611,Gene-PROT-Gene-PROT,protein protein interaction
4898,5612,Gene-PROT-Gene-PROT,protein protein interaction
4898,5663,Gene-PROT-Gene-PROT,protein protein interaction
4898,5664,Gene-PROT-Gene-PROT,protein protein interaction
4898,6183,Gene-PROT-Gene-PROT,protein protein interaction
4899,665,Gene-TRAN-Gene-PROT,transcripting protein
4899,4309,Gene-PROT-Gene-PROT,protein protein interaction
4899,4310,Gene-PROT-Gene-PROT,protein protein interaction
4899,4311,Gene-PROT-Gene-PROT,protein protein interaction
4899,4329,Gene-PROT-Gene-PROT,protein protein interaction
4899,4400,Gene-PROT-Gene-PROT,protein protein interaction
4899,4645,Gene-PROT-Gene-PROT,protein protein interaction
4899,4646,Gene-PROT-Gene-PROT,protein protein interaction
4899,4649,Gene-PROT-Gene-PROT,protein protein interaction
4899,4795,Gene-PROT-Gene-PROT,protein protein interaction
4899,4796,Gene-PROT-Gene-PROT,protein protein interaction
4899,4797,Gene-PROT-Gene-PROT,protein protein interaction
4899,4798,Gene-PROT-Gene-PROT,protein protein interaction
4899,4799,Gene-PROT-Gene-PROT,protein protein interaction
4899,4800,Gene-PROT-Gene-PROT,protein protein interaction
4899,4832,Gene-PROT-Gene-PROT,protein protein interaction
4899,4866,Gene-PROT-Gene-PROT,protein protein interaction
4899,4867,Gene-PROT-Gene-PROT,protein protein interaction
4899,4868,Gene-PROT-Gene-PROT,protein protein interaction
4899,4869,Gene-PROT-Gene-PROT,protein protein interaction
4899,4870,Gene-PROT-Gene-PROT,protein protein interaction
4899,4871,Gene-PROT-Gene-PROT,protein protein interaction
4899,4872,Gene-PROT-Gene-PROT,protein protein interaction
4899,4873,Gene-PROT-Gene-PROT,protein protein interaction
4899,4874,Gene-PROT-Gene-PROT,protein protein interaction
4899,4875,Gene-PROT-Gene-PROT,protein protein interaction
4899,4876,Gene-PROT-Gene-PROT,protein protein interaction
4899,4877,Gene-PROT-Gene-PROT,protein protein interaction
4899,4878,Gene-PROT-Gene-PROT,protein protein interaction
4899,4879,Gene-PROT-Gene-PROT,protein protein interaction
4899,4880,Gene-PROT-Gene-PROT,protein protein interaction
4899,4881,Gene-PROT-Gene-PROT,protein protein interaction
4899,4882,Gene-PROT-Gene-PROT,protein protein interaction
4899,4883,Gene-PROT-Gene-PROT,protein protein interaction
4899,4898,Gene-PROT-Gene-PROT,protein protein interaction
4899,4955,Gene-PROT-Gene-PROT,protein protein interaction
4899,5009,Gene-PROT-Gene-PROT,protein protein interaction
4899,5064,Gene-PROT-Gene-PROT,protein protein interaction
4899,5142,Gene-PROT-Gene-PROT,protein protein interaction
4899,5144,Gene-PROT-Gene-PROT,protein protein interaction
4899,5217,Gene-PROT-Gene-PROT,protein protein interaction
4899,5232,Gene-PROT-Gene-PROT,protein protein interaction
4899,5298,Gene-PROT-Gene-PROT,protein protein interaction
4899,5517,Gene-PROT-Gene-PROT,protein protein interaction
4899,5565,Gene-PROT-Gene-PROT,protein protein interaction
4899,5609,Gene-PROT-Gene-PROT,protein protein interaction
4899,5610,Gene-PROT-Gene-PROT,protein protein interaction
4899,5659,Gene-PROT-Gene-PROT,protein protein interaction
4899,5660,Gene-PROT-Gene-PROT,protein protein interaction
4899,5661,Gene-PROT-Gene-PROT,protein protein interaction
4899,5662,Gene-PROT-Gene-PROT,protein protein interaction
4899,5685,Gene-PROT-Gene-PROT,protein protein interaction
4899,5745,Gene-PROT-Gene-PROT,protein protein interaction
4899,5746,Gene-PROT-Gene-PROT,protein protein interaction
4899,5747,Gene-PROT-Gene-PROT,protein protein interaction
4899,5748,Gene-PROT-Gene-PROT,protein protein interaction
4899,5753,Gene-PROT-Gene-PROT,protein protein interaction
4899,5754,Gene-PROT-Gene-PROT,protein protein interaction
4899,6048,Gene-PROT-Gene-PROT,protein protein interaction
4899,6049,Gene-PROT-Gene-PROT,protein protein interaction
4899,6050,Gene-PROT-Gene-PROT,protein protein interaction
4899,6051,Gene-PROT-Gene-PROT,protein protein interaction
4899,6190,Gene-PROT-Gene-PROT,protein protein interaction
4899,6299,Gene-PROT-Gene-PROT,protein protein interaction
4899,6300,Gene-PROT-Gene-PROT,protein protein interaction
4899,6301,Gene-PROT-Gene-PROT,protein protein interaction
4899,6302,Gene-PROT-Gene-PROT,protein protein interaction
4900,666,Gene-TRAN-Gene-PROT,transcripting protein
4900,6191,Gene-PROT-Gene-PROT,protein protein interaction
4900,6192,Gene-PROT-Gene-PROT,protein protein interaction
4900,6193,Gene-PROT-Gene-PROT,protein protein interaction
4901,667,Gene-TRAN-Gene-PROT,transcripting protein
4901,5237,Gene-PROT-Gene-PROT,protein protein interaction
4901,5238,Gene-PROT-Gene-PROT,protein protein interaction
4901,5239,Gene-PROT-Gene-PROT,protein protein interaction
4901,5240,Gene-PROT-Gene-PROT,protein protein interaction
4901,5241,Gene-PROT-Gene-PROT,protein protein interaction
4901,5242,Gene-PROT-Gene-PROT,protein protein interaction
4901,5243,Gene-PROT-Gene-PROT,protein protein interaction
4901,5244,Gene-PROT-Gene-PROT,protein protein interaction
4901,5245,Gene-PROT-Gene-PROT,protein protein interaction
4901,5246,Gene-PROT-Gene-PROT,protein protein interaction
4901,5247,Gene-PROT-Gene-PROT,protein protein interaction
4901,5248,Gene-PROT-Gene-PROT,protein protein interaction
4901,5251,Gene-PROT-Gene-PROT,protein protein interaction
4901,5252,Gene-PROT-Gene-PROT,protein protein interaction
4901,5254,Gene-PROT-Gene-PROT,protein protein interaction
4901,5255,Gene-PROT-Gene-PROT,protein protein interaction
4901,5256,Gene-PROT-Gene-PROT,protein protein interaction
4901,5257,Gene-PROT-Gene-PROT,protein protein interaction
4901,5258,Gene-PROT-Gene-PROT,protein protein interaction
4901,5259,Gene-PROT-Gene-PROT,protein protein interaction
4901,5869,Gene-PROT-Gene-PROT,protein protein interaction
4902,668,Gene-TRAN-Gene-PROT,transcripting protein
4902,4890,Gene-PROT-Gene-PROT,protein protein interaction
