src,dest,EdgeType,Textual_edge_type
FZD2-PROT,WNT2B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT3A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT5A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT5B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT7A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT7B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT8A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT8B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT9A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,WNT9B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD2-PROT,ZNRF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD3-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
FZD3-PROT,BAMBI-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,DVL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,DVL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,DVL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,FZD9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,GPC4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,LRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,LRP6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,PLCB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,PLCB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,PLCB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,PLCB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,RNF43-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,ROR1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,ROR2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,RYK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,SFRP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,SFRP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,SFRP4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,SFRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT10A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT10B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT2B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT3A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT5A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT5B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT7A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT7B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT8A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT8B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT9A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,WNT9B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD3-PROT,ZNRF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD4-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
FZD4-PROT,BAMBI-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,DVL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,DVL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,DVL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,FZD9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,GPC4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,LRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,LRP6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,PLCB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,PLCB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,PLCB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,PLCB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,RNF43-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,ROR1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,ROR2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,RYK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,SFRP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,SFRP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,SFRP4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,SFRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT10A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT10B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT2B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT3A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT5A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT5B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT7A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT7B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT8A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT8B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT9A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,WNT9B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD4-PROT,ZNRF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD5-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
FZD5-PROT,BAMBI-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,DVL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,DVL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,DVL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,FZD9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,GPC4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,LRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,LRP6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,PLCB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,PLCB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,PLCB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,PLCB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,RNF43-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,ROR1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,ROR2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,RYK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,SFRP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,SFRP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,SFRP4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,SFRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT10A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT10B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT2B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT3A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT5A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT5B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT7A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT7B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT8A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT8B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT9A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,WNT9B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD5-PROT,ZNRF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD6-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
FZD6-PROT,BAMBI-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,DVL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,DVL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,DVL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,FZD9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,GPC4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,LRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,LRP6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,PLCB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,PLCB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,PLCB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,PLCB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,RNF43-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,ROR1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,ROR2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,RYK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,SFRP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,SFRP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,SFRP4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,SFRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT10A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT10B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT2B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT3A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT5A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT5B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT7A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT7B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT8A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT8B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT9A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,WNT9B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD6-PROT,ZNRF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD7-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
FZD7-PROT,BAMBI-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,DVL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,DVL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,DVL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,FZD9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,GPC4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,LRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,LRP6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,PLCB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,PLCB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,PLCB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,PLCB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,RNF43-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,ROR1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,ROR2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,RYK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,SFRP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,SFRP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,SFRP4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,SFRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT10A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT10B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT2B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT3A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT5A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT5B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT7A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT7B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT8A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT8B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT9A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,WNT9B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD7-PROT,ZNRF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD8-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
FZD8-PROT,BAMBI-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,DVL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,DVL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,DVL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,FZD9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,GPC4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,LRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,LRP6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,PLCB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,PLCB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,PLCB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,PLCB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,RNF43-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,ROR1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,ROR2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,RYK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,SFRP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,SFRP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,SFRP4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,SFRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT10A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT10B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT2B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT3A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT5A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT5B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT7A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT7B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT8A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT8B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT9A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,WNT9B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD8-PROT,ZNRF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD9-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
FZD9-PROT,BAMBI-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,DVL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,DVL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,DVL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,FZD8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,GPC4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,LRP5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,LRP6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,PLCB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,PLCB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,PLCB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
FZD9-PROT,PLCB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
